Invoice Number,Date Time,Customer ID,Product ID,Quantity,Price per Unit,Return Status,Sales Channel,Total Sales,Customer Age Group,Region,Product Category
2815,10/1/2021 12:15,12,5,5,57.25,Not Returned,Online,286.25,36-45,West,Clothing
2817,3/1/2021 22:39,29,3,6,46.78,Not Returned,In-Store,280.68,46-55,East,Foot wear
2818,9/1/2021 22:11,75,7,6,84.65,Not Returned,Online,507.9,56+,West,Foot wear
2819,9/1/2021 18:30,59,5,5,27.43,Not Returned,Online,137.15,46-55,North,Clothing
2820,5/1/2021 15:27,79,33,6,30.78,Not Returned,In-Store,184.68,46-55,South,Accessories
2821,2/1/2021 12:07,83,12,2,71.75,Not Returned,Online,143.5,56+,East,Clothing
2822,3/1/2021 13:04,48,29,6,25.02,Not Returned,Online,150.12,56+,West,Foot wear
2823,2/1/2021 21:40,62,28,1,41.43,Not Returned,In-Store,41.43,46-55,East,Foot wear
2824,11/1/2021 3:22,8,28,1,65.38,Not Returned,In-Store,65.38,NA,West,Foot wear
2825,10/1/2021 20:54,33,26,7,73.65,Not Returned,Online,515.55,46-55,East,Foot wear
2827,3/1/2021 3:21,79,38,1,50.31,Not Returned,In-Store,50.31,46-55,South,Foot wear
2829,9/1/2021 0:20,34,13,1,97.06,Not Returned,In-Store,97.06,18-25,North,Foot wear
2830,6/1/2021 20:20,100,6,3,52.74,Not Returned,Online,158.22,18-25,West,Accessories
2831,2/1/2021 1:18,94,2,4,66.19,Not Returned,Online,264.76,36-45,West,Clothing
2832,10/1/2021 13:30,7,33,3,91.6,Not Returned,In-Store,274.8,NA,North,Accessories
2833,1/1/2021 22:10,39,41,4,92.23,Not Returned,Online,368.92,18-25,West,Accessories
2834,5/1/2021 0:34,90,32,3,27.81,Not Returned,In-Store,83.43,36-45,North,Clothing
2835,8/1/2021 23:43,64,6,6,57.95,Not Returned,Online,347.7,26-35,South,Accessories
2836,8/1/2021 11:59,72,36,7,39.87,Not Returned,Online,279.09,56+,South,Clothing
2837,5/1/2021 4:14,27,22,6,57.92,Not Returned,In-Store,347.52,36-45,North,Clothing
2838,6/1/2021 12:13,87,48,4,89.31,Not Returned,Online,357.24,18-25,South,Foot wear
2839,5/1/2021 10:58,8,24,3,85.43,Not Returned,Online,256.29,NA,West,Accessories
2840,1/1/2021 21:50,15,46,5,27.08,Not Returned,Online,135.4,46-55,West,Clothing
2841,2/1/2021 2:17,32,18,5,82.18,Not Returned,In-Store,410.9,46-55,East,Foot wear
2842,1/1/2021 9:54,92,17,2,95.35,Not Returned,Online,190.7,18-25,South,Accessories
2843,1/1/2021 2:01,76,14,7,34.74,Not Returned,In-Store,243.18,26-35,West,Clothing
2844,5/1/2021 21:08,28,48,2,26.19,Not Returned,In-Store,52.38,26-35,South,Foot wear
2845,1/1/2021 22:17,6,15,7,95.82,Not Returned,Online,670.74,26-35,South,Foot wear
2846,2/1/2021 12:04,18,23,1,58.05,Not Returned,Online,58.05,56+,East,Clothing
2847,8/1/2021 2:06,8,49,7,67.65,Not Returned,In-Store,473.55,NA,West,Foot wear
2848,6/1/2021 4:53,31,16,2,94.81,Not Returned,In-Store,189.62,36-45,South,Foot wear
2849,2/1/2021 17:13,54,31,7,93.16,Not Returned,Online,652.12,56+,East,Clothing
2850,10/1/2021 18:14,52,28,4,63.64,Not Returned,Online,254.56,46-55,East,Foot wear
2851,10/1/2021 17:55,28,20,5,44.97,Not Returned,In-Store,224.85,26-35,South,Clothing
2853,1/1/2021 23:05,29,49,4,83.25,Not Returned,Online,333,46-55,East,Foot wear
2855,7/1/2021 0:54,37,36,6,69.91,Not Returned,Online,419.46,36-45,South,Clothing
2856,7/1/2021 14:33,53,50,1,36.47,Not Returned,In-Store,36.47,46-55,East,Accessories
2857,5/1/2021 0:05,87,21,7,66.85,Not Returned,Online,467.95,18-25,South,Clothing
2858,6/1/2021 2:09,12,32,6,49.28,Not Returned,In-Store,295.68,36-45,West,Clothing
2859,6/1/2021 3:29,14,27,4,42.65,Not Returned,In-Store,170.6,26-35,East,Foot wear
2860,5/1/2021 16:20,14,25,5,73.11,Not Returned,In-Store,365.55,26-35,East,Clothing
2861,3/1/2021 12:20,74,7,5,50.09,Not Returned,In-Store,250.45,26-35,West,Foot wear
2862,1/1/2021 3:18,99,1,2,39.69,Not Returned,Online,79.38,26-35,South,Accessories
2863,3/1/2021 19:10,10,43,6,55.36,Not Returned,In-Store,332.16,56+,East,Clothing
2864,3/1/2021 20:14,83,21,4,46.36,Not Returned,Online,185.44,56+,East,Clothing
2865,4/1/2021 6:23,92,41,1,78.28,Not Returned,Online,78.28,18-25,South,Accessories
2866,5/1/2021 2:30,5,41,3,76.62,Not Returned,Online,229.86,56+,West,Accessories
2867,9/1/2021 10:11,2,49,1,43.6,Not Returned,Online,43.6,56+,East,Foot wear
2869,7/1/2021 7:03,7,12,3,63.5,Not Returned,Online,190.5,NA,North,Clothing
2870,10/1/2021 12:59,50,15,5,34.9,Not Returned,Online,174.5,46-55,South,Foot wear
2871,1/1/2021 21:01,28,43,1,50.28,Not Returned,In-Store,50.28,26-35,South,Clothing
2872,2/1/2021 1:10,11,1,7,88.69,Not Returned,Online,620.83,46-55,South,Accessories
2873,3/1/2021 20:14,18,11,5,73.42,Not Returned,Online,367.1,56+,East,Clothing
2874,11/1/2021 3:22,45,10,6,41.36,Not Returned,In-Store,248.16,26-35,North,Foot wear
2875,6/1/2021 18:01,6,7,6,78.81,Not Returned,Online,472.86,26-35,South,Foot wear
2876,8/1/2021 20:24,32,3,2,36.81,Not Returned,Online,73.62,46-55,East,Foot wear
2877,3/1/2021 7:06,60,5,7,37.27,Not Returned,In-Store,260.89,26-35,West,Clothing
2878,4/1/2021 16:12,90,41,6,91.76,Not Returned,Online,550.56,36-45,North,Accessories
2879,1/1/2021 14:07,38,5,1,73.33,Not Returned,Online,73.33,56+,South,Clothing
2880,5/1/2021 13:17,83,37,7,73.89,Not Returned,Online,517.23,56+,East,Foot wear
2881,6/1/2021 8:57,37,41,6,30.69,Not Returned,Online,184.14,36-45,South,Accessories
2882,6/1/2021 8:04,4,40,6,55.68,Not Returned,Online,334.08,56+,West,Accessories
2883,2/1/2021 2:57,33,32,6,92.45,Not Returned,Online,554.7,46-55,East,Clothing
2884,7/1/2021 5:13,6,42,2,26.03,Not Returned,In-Store,52.06,26-35,South,Foot wear
2885,2/1/2021 23:51,18,29,6,20.01,Not Returned,Online,120.06,56+,East,Foot wear
2886,8/1/2021 20:32,68,47,7,41.81,Not Returned,In-Store,292.67,26-35,North,Foot wear
2887,7/1/2021 18:18,31,30,6,20.54,Not Returned,Online,123.24,36-45,South,Clothing
2888,3/1/2021 11:26,88,43,7,20.72,Not Returned,In-Store,145.04,18-25,North,Clothing
2889,3/1/2021 20:47,65,47,4,65.54,Not Returned,Online,262.16,26-35,West,Foot wear
2890,8/1/2021 12:50,19,27,6,79.99,Not Returned,Online,479.94,18-25,East,Foot wear
2891,8/1/2021 9:53,19,15,2,23.57,Not Returned,In-Store,47.14,18-25,East,Foot wear
2892,1/1/2021 16:19,35,21,5,28.79,Not Returned,Online,143.95,36-45,East,Clothing
2893,5/1/2021 8:17,96,11,2,29.86,Not Returned,Online,59.72,36-45,North,Clothing
2894,2/1/2021 15:52,18,9,2,30.86,Not Returned,In-Store,61.72,56+,East,Foot wear
2896,5/1/2021 4:07,45,20,4,32.72,Not Returned,In-Store,130.88,26-35,North,Clothing
2897,9/1/2021 20:52,54,13,4,26.05,Not Returned,Online,104.2,56+,East,Foot wear
2899,9/1/2021 11:05,32,3,2,21.82,Not Returned,In-Store,43.64,46-55,East,Foot wear
2900,6/1/2021 3:00,32,4,4,82.14,Not Returned,In-Store,328.56,46-55,East,Clothing
2901,6/1/2021 15:27,73,6,7,53.39,Not Returned,Online,373.73,56+,West,Accessories
2902,2/1/2021 17:01,77,25,2,52.7,Not Returned,In-Store,105.4,18-25,West,Clothing
2903,3/1/2021 8:48,81,3,4,41.16,Not Returned,Online,164.64,56+,West,Foot wear
2904,4/1/2021 12:46,50,6,3,74.73,Not Returned,Online,224.19,46-55,South,Accessories
2905,8/1/2021 14:44,27,23,5,32.52,Not Returned,In-Store,162.6,36-45,North,Clothing
2907,7/1/2021 11:53,98,19,4,61.63,Not Returned,In-Store,246.52,26-35,East,Foot wear
2909,4/1/2021 12:28,1,33,2,96.94,Not Returned,Online,193.88,46-55,West,Accessories
2910,5/1/2021 22:07,26,44,7,21.46,Not Returned,In-Store,150.22,36-45,East,Accessories
2911,6/1/2021 18:01,11,44,1,92.88,Not Returned,Online,92.88,46-55,South,Accessories
2912,5/1/2021 14:52,20,50,6,20.7,Not Returned,In-Store,124.2,46-55,North,Accessories
2913,9/1/2021 10:39,27,10,2,49.81,Not Returned,Online,99.62,36-45,North,Foot wear
2914,7/1/2021 0:07,98,33,2,24.47,Not Returned,Online,48.94,26-35,East,Accessories
2915,11/1/2021 7:14,83,7,6,91.88,Not Returned,Online,551.28,56+,East,Foot wear
2916,6/1/2021 15:34,9,50,5,56.57,Not Returned,Online,282.85,36-45,East,Accessories
2918,7/1/2021 15:40,79,26,5,24.47,Not Returned,In-Store,122.35,46-55,South,Foot wear
2919,8/1/2021 3:37,43,2,2,75.35,Not Returned,In-Store,150.7,46-55,West,Clothing
2920,11/1/2021 7:06,100,50,5,71.4,Not Returned,Online,357,18-25,West,Accessories
2921,5/1/2021 6:14,53,15,5,40.01,Not Returned,Online,200.05,46-55,East,Foot wear
2922,3/1/2021 17:30,16,8,2,85.24,Not Returned,Online,170.48,26-35,West,Accessories
2923,8/1/2021 10:14,78,6,7,48.99,Not Returned,In-Store,342.93,46-55,South,Accessories
2924,7/1/2021 14:06,26,32,2,56.67,Not Returned,In-Store,113.34,36-45,East,Clothing
2926,1/1/2021 11:47,15,6,3,75.28,Not Returned,Online,225.84,46-55,West,Accessories
2927,3/1/2021 18:20,19,38,4,39.42,Not Returned,Online,157.68,18-25,East,Foot wear
2928,3/1/2021 8:02,55,12,2,55.28,Not Returned,In-Store,110.56,36-45,East,Clothing
2929,1/1/2021 21:57,38,15,4,51.87,Not Returned,Online,207.48,56+,South,Foot wear
2930,2/1/2021 19:07,27,24,5,53.97,Not Returned,Online,269.85,36-45,North,Accessories
2932,9/1/2021 14:34,82,50,4,64.08,Not Returned,Online,256.32,18-25,South,Accessories
2934,3/1/2021 18:17,9,49,7,44.68,Not Returned,In-Store,312.76,36-45,East,Foot wear
2935,9/1/2021 0:37,31,16,6,53.45,Not Returned,In-Store,320.7,36-45,South,Foot wear
2936,1/1/2021 17:17,36,16,1,29.67,Not Returned,Online,29.67,56+,East,Foot wear
2937,2/1/2021 20:29,97,4,4,38.14,Not Returned,In-Store,152.56,56+,East,Clothing
2938,1/1/2021 1:12,21,35,6,62.61,Not Returned,In-Store,375.66,26-35,East,Foot wear
2940,3/1/2021 21:57,63,7,1,56.37,Not Returned,In-Store,56.37,56+,East,Foot wear
2941,11/1/2021 3:14,60,38,4,55.63,Not Returned,Online,222.52,26-35,West,Foot wear
2942,11/1/2021 3:39,30,44,1,55.43,Not Returned,Online,55.43,46-55,East,Accessories
2943,7/1/2021 0:05,73,17,2,49.9,Not Returned,In-Store,99.8,56+,West,Accessories
2944,10/1/2021 2:37,30,38,7,25.15,Not Returned,Online,176.05,46-55,East,Foot wear
2945,11/1/2021 8:37,56,40,3,86.64,Not Returned,Online,259.92,18-25,East,Accessories
2946,11/1/2021 2:47,6,11,2,56.67,Not Returned,In-Store,113.34,26-35,South,Clothing
2947,6/1/2021 23:51,66,11,5,47.94,Not Returned,In-Store,239.7,46-55,South,Clothing
2948,11/1/2021 8:36,65,40,7,44.64,Not Returned,Online,312.48,26-35,West,Accessories
2949,5/1/2021 7:34,9,40,4,94.31,Not Returned,In-Store,377.24,36-45,East,Accessories
2950,11/1/2021 6:02,23,8,6,99.97,Not Returned,In-Store,599.82,46-55,East,Accessories
2951,2/1/2021 4:46,52,35,1,50.89,Not Returned,Online,50.89,46-55,East,Foot wear
2952,3/1/2021 19:20,67,35,3,84.69,Not Returned,Online,254.07,26-35,South,Foot wear
2953,5/1/2021 15:06,69,25,2,84.3,Not Returned,Online,168.6,46-55,South,Clothing
2954,3/1/2021 5:31,5,1,6,57.74,Not Returned,Online,346.44,56+,West,Accessories
2955,10/1/2021 22:44,49,40,5,68.4,Not Returned,Online,342,26-35,West,Accessories
2956,8/1/2021 9:28,54,25,3,70.09,Not Returned,Online,210.27,56+,East,Clothing
2957,7/1/2021 1:05,74,40,3,25.18,Not Returned,Online,75.54,26-35,West,Accessories
2958,10/1/2021 20:58,78,9,4,39.73,Not Returned,In-Store,158.92,46-55,South,Foot wear
2959,3/1/2021 0:55,77,47,4,46.6,Not Returned,Online,186.4,18-25,West,Foot wear
2960,4/1/2021 22:25,86,24,5,44.46,Not Returned,In-Store,222.3,18-25,East,Accessories
2961,4/1/2021 20:54,36,22,2,58.57,Not Returned,Online,117.14,56+,East,Clothing
2962,7/1/2021 1:19,10,47,5,47.36,Not Returned,Online,236.8,56+,East,Foot wear
2963,10/1/2021 17:33,25,23,5,26.9,Not Returned,Online,134.5,18-25,East,Clothing
2964,8/1/2021 23:58,78,35,5,82.46,Not Returned,Online,412.3,46-55,South,Foot wear
2965,6/1/2021 15:38,55,9,4,99.99,Not Returned,Online,399.96,36-45,East,Foot wear
2966,9/1/2021 11:39,29,18,3,22.4,Not Returned,Online,67.2,46-55,East,Foot wear
2967,9/1/2021 22:09,58,45,4,80.05,Not Returned,In-Store,320.2,26-35,West,Foot wear
2968,6/1/2021 9:30,46,4,4,66.23,Not Returned,Online,264.92,18-25,West,Clothing
2971,11/1/2021 0:25,73,12,2,20.84,Not Returned,In-Store,41.68,56+,West,Clothing
2972,10/1/2021 1:33,79,34,4,85.23,Not Returned,Online,340.92,46-55,South,Foot wear
2973,2/1/2021 21:29,14,36,7,35.16,Not Returned,In-Store,246.12,26-35,East,Clothing
2975,2/1/2021 2:45,33,50,1,29.82,Not Returned,In-Store,29.82,46-55,East,Accessories
2976,8/1/2021 10:12,87,1,2,75.5,Not Returned,Online,151,18-25,South,Accessories
2977,7/1/2021 10:57,98,24,7,30.15,Not Returned,In-Store,211.05,26-35,East,Accessories
2978,6/1/2021 17:53,59,44,1,27.34,Not Returned,Online,27.34,46-55,North,Accessories
2979,5/1/2021 21:52,93,45,6,87.58,Not Returned,Online,525.48,36-45,North,Foot wear
2981,2/1/2021 6:40,30,18,1,41.58,Not Returned,Online,41.58,46-55,East,Foot wear
2982,2/1/2021 1:00,6,15,2,67.21,Not Returned,Online,134.42,26-35,South,Foot wear
2983,6/1/2021 19:39,9,13,1,65.13,Not Returned,Online,65.13,36-45,East,Foot wear
2984,5/1/2021 20:58,95,34,6,92.08,Not Returned,Online,552.48,18-25,North,Foot wear
2985,2/1/2021 15:01,22,30,4,55.84,Not Returned,In-Store,223.36,56+,North,Clothing
2987,9/1/2021 0:16,7,5,7,99.69,Not Returned,Online,697.83,NA,North,Clothing
2988,7/1/2021 20:44,46,4,2,41.45,Not Returned,Online,82.9,18-25,West,Clothing
2989,9/1/2021 17:10,54,7,6,66.95,Not Returned,Online,401.7,56+,East,Foot wear
2991,10/1/2021 0:48,14,16,1,87.18,Not Returned,In-Store,87.18,26-35,East,Foot wear
2992,7/1/2021 6:43,46,14,3,58.64,Not Returned,In-Store,175.92,18-25,West,Clothing
2993,6/1/2021 12:35,44,50,4,39.14,Not Returned,In-Store,156.56,26-35,East,Accessories
2994,4/1/2021 12:49,52,26,2,83.53,Not Returned,Online,167.06,46-55,East,Foot wear
2995,10/1/2021 9:42,67,5,3,93.64,Not Returned,In-Store,280.92,26-35,South,Clothing
2996,11/1/2021 0:48,13,36,3,47.9,Not Returned,In-Store,143.7,56+,North,Clothing
2997,1/1/2021 18:48,43,41,4,70.45,Not Returned,In-Store,281.8,46-55,West,Accessories
2998,1/1/2021 15:21,28,49,7,78.29,Not Returned,Online,548.03,26-35,South,Foot wear
2999,11/1/2021 5:23,38,26,4,60.26,Not Returned,In-Store,241.04,56+,South,Foot wear
3000,7/1/2021 4:02,8,49,3,48.36,Not Returned,In-Store,145.08,NA,West,Foot wear
3001,5/1/2021 20:27,32,47,4,24.54,Not Returned,Online,98.16,46-55,East,Foot wear
3002,1/1/2021 13:44,18,21,4,39.21,Not Returned,Online,156.84,56+,East,Clothing
3003,6/1/2021 11:07,95,2,1,66.12,Not Returned,Online,66.12,18-25,North,Clothing
3004,8/1/2021 18:00,98,36,7,45.85,Not Returned,Online,320.95,26-35,East,Clothing
3005,1/1/2021 1:16,85,37,1,69.26,Not Returned,In-Store,69.26,18-25,North,Foot wear
3006,8/1/2021 9:33,4,22,3,66.3,Not Returned,In-Store,198.9,56+,West,Clothing
3007,5/1/2021 23:37,66,43,1,84.4,Not Returned,Online,84.4,46-55,South,Clothing
3008,2/1/2021 5:28,23,5,5,70.27,Not Returned,Online,351.35,46-55,East,Clothing
3009,6/1/2021 22:38,95,4,2,92.72,Not Returned,Online,185.44,18-25,North,Clothing
3010,9/1/2021 10:01,53,49,7,32.01,Not Returned,In-Store,224.07,46-55,East,Foot wear
3011,4/1/2021 10:16,66,31,6,54.43,Not Returned,Online,326.58,46-55,South,Clothing
3012,7/1/2021 1:02,17,21,2,61.85,Not Returned,In-Store,123.7,46-55,South,Clothing
3013,11/1/2021 9:13,26,29,3,64.22,Not Returned,In-Store,192.66,36-45,East,Foot wear
3015,4/1/2021 12:06,16,31,4,36.81,Not Returned,Online,147.24,26-35,West,Clothing
3016,5/1/2021 5:10,27,21,2,79.59,Not Returned,Online,159.18,36-45,North,Clothing
3017,1/1/2021 16:15,47,7,3,31.77,Not Returned,Online,95.31,26-35,East,Foot wear
3018,5/1/2021 1:23,18,23,4,77.61,Not Returned,In-Store,310.44,56+,East,Clothing
3019,5/1/2021 7:51,84,18,1,58.7,Not Returned,Online,58.7,56+,West,Foot wear
3020,5/1/2021 4:59,32,8,5,73.3,Not Returned,Online,366.5,46-55,East,Accessories
3021,2/1/2021 17:30,26,15,6,97.27,Not Returned,Online,583.62,36-45,East,Foot wear
3022,3/1/2021 16:54,81,5,6,39.55,Not Returned,In-Store,237.3,56+,West,Clothing
3024,8/1/2021 19:14,94,48,2,69.91,Not Returned,Online,139.82,36-45,West,Foot wear
3025,6/1/2021 15:54,68,22,6,55.54,Not Returned,Online,333.24,26-35,North,Clothing
3026,3/1/2021 3:22,5,20,5,60.69,Not Returned,Online,303.45,56+,West,Clothing
3027,3/1/2021 15:08,77,31,2,64.42,Not Returned,Online,128.84,18-25,West,Clothing
3028,11/1/2021 4:40,23,12,7,64.33,Not Returned,In-Store,450.31,46-55,East,Clothing
3029,7/1/2021 7:21,97,25,7,22.55,Not Returned,In-Store,157.85,56+,East,Clothing
3030,1/1/2021 17:38,58,20,2,80.12,Not Returned,Online,160.24,26-35,West,Clothing
3031,6/1/2021 9:36,29,46,5,93.43,Not Returned,In-Store,467.15,46-55,East,Clothing
3032,8/1/2021 17:20,4,45,2,63.12,Not Returned,Online,126.24,56+,West,Foot wear
3034,5/1/2021 13:31,7,17,5,88.78,Not Returned,Online,443.9,NA,North,Accessories
3035,5/1/2021 22:37,52,43,2,65.27,Not Returned,In-Store,130.54,46-55,East,Clothing
3036,11/1/2021 5:25,5,38,4,24.98,Not Returned,Online,99.92,56+,West,Foot wear
3037,8/1/2021 21:16,55,8,1,48.95,Not Returned,In-Store,48.95,36-45,East,Accessories
3038,2/1/2021 19:05,65,30,5,53.31,Not Returned,Online,266.55,26-35,West,Clothing
3039,3/1/2021 8:40,41,2,5,96.01,Not Returned,In-Store,480.05,46-55,East,Clothing
3040,9/1/2021 12:41,15,5,2,99.8,Not Returned,Online,199.6,46-55,West,Clothing
3041,2/1/2021 7:51,87,23,1,85.23,Not Returned,Online,85.23,18-25,South,Clothing
3042,8/1/2021 16:32,26,47,1,90.42,Not Returned,Online,90.42,36-45,East,Foot wear
3043,5/1/2021 5:56,30,23,5,68.5,Not Returned,Online,342.5,46-55,East,Clothing
3044,2/1/2021 10:40,24,17,7,54.6,Not Returned,In-Store,382.2,18-25,South,Accessories
3045,11/1/2021 0:03,92,10,5,60.15,Not Returned,Online,300.75,18-25,South,Foot wear
3046,1/1/2021 10:49,29,6,3,46.48,Not Returned,In-Store,139.44,46-55,East,Accessories
3047,11/1/2021 6:13,10,37,6,68.83,Not Returned,In-Store,412.98,56+,East,Foot wear
3051,2/1/2021 21:26,43,18,2,48.79,Not Returned,Online,97.58,46-55,West,Foot wear
3052,9/1/2021 16:22,100,36,6,25.37,Not Returned,In-Store,152.22,18-25,West,Clothing
3053,1/1/2021 16:47,21,4,1,76.44,Not Returned,In-Store,76.44,26-35,East,Clothing
3054,10/1/2021 18:00,74,37,3,32.77,Not Returned,Online,98.31,26-35,West,Foot wear
3055,10/1/2021 5:04,75,19,3,78.77,Not Returned,In-Store,236.31,56+,West,Foot wear
3056,3/1/2021 9:29,28,24,7,59.46,Not Returned,Online,416.22,26-35,South,Accessories
3057,8/1/2021 18:17,40,46,2,21.23,Not Returned,Online,42.46,26-35,East,Clothing
3058,4/1/2021 14:04,2,49,3,31.2,Not Returned,Online,93.6,56+,East,Foot wear
3059,5/1/2021 17:40,44,38,3,30.34,Not Returned,Online,91.02,26-35,East,Foot wear
3060,2/1/2021 13:45,72,21,3,37.92,Not Returned,In-Store,113.76,56+,South,Clothing
3061,1/1/2021 11:03,77,21,7,55,Not Returned,Online,385,18-25,West,Clothing
3062,7/1/2021 6:42,7,38,7,75.62,Not Returned,In-Store,529.34,NA,North,Foot wear
3063,1/1/2021 9:43,74,49,7,60.14,Not Returned,In-Store,420.98,26-35,West,Foot wear
3065,7/1/2021 0:49,88,8,3,37.55,Not Returned,Online,112.65,18-25,North,Accessories
3066,6/1/2021 17:18,50,40,1,29.77,Not Returned,Online,29.77,46-55,South,Accessories
3067,3/1/2021 5:02,16,47,1,26.9,Not Returned,In-Store,26.9,26-35,West,Foot wear
3068,6/1/2021 7:51,35,23,4,41.22,Not Returned,Online,164.88,36-45,East,Clothing
3069,11/1/2021 9:56,100,24,4,40.5,Not Returned,Online,162,18-25,West,Accessories
3070,1/1/2021 22:41,70,28,3,50.15,Not Returned,In-Store,150.45,46-55,North,Foot wear
3072,5/1/2021 19:20,87,50,2,86.32,Not Returned,In-Store,172.64,18-25,South,Accessories
3073,7/1/2021 17:03,33,20,1,46.64,Not Returned,Online,46.64,46-55,East,Clothing
3074,3/1/2021 22:02,56,48,3,69.38,Not Returned,In-Store,208.14,18-25,East,Foot wear
3075,5/1/2021 22:12,33,30,6,93.81,Not Returned,In-Store,562.86,46-55,East,Clothing
3076,7/1/2021 14:42,33,36,4,30.83,Not Returned,Online,123.32,46-55,East,Clothing
3077,10/1/2021 22:13,72,4,3,41.68,Not Returned,In-Store,125.04,56+,South,Clothing
3078,6/1/2021 6:13,88,16,5,42.89,Not Returned,Online,214.45,18-25,North,Foot wear
3080,8/1/2021 20:57,4,43,2,20.56,Not Returned,Online,41.12,56+,West,Clothing
3081,9/1/2021 4:43,27,5,1,22.77,Not Returned,Online,22.77,36-45,North,Clothing
3083,10/1/2021 5:15,55,35,7,70.97,Not Returned,In-Store,496.79,36-45,East,Foot wear
3084,2/1/2021 7:06,11,44,7,83.02,Not Returned,Online,581.14,46-55,South,Accessories
3085,10/1/2021 9:19,42,34,2,63.42,Not Returned,Online,126.84,18-25,East,Foot wear
3086,10/1/2021 3:23,31,25,4,58.11,Not Returned,Online,232.44,36-45,South,Clothing
3087,4/1/2021 18:45,96,16,6,49.18,Not Returned,Online,295.08,36-45,North,Foot wear
3088,4/1/2021 22:29,45,38,5,72.72,Not Returned,Online,363.6,26-35,North,Foot wear
3089,3/1/2021 21:15,56,38,7,37.62,Not Returned,In-Store,263.34,18-25,East,Foot wear
3090,2/1/2021 17:30,65,46,5,63.77,Not Returned,Online,318.85,26-35,West,Clothing
3091,1/1/2021 18:07,18,48,3,63.18,Not Returned,Online,189.54,56+,East,Foot wear
3092,8/1/2021 4:33,64,37,6,52.08,Not Returned,Online,312.48,26-35,South,Foot wear
3093,2/1/2021 16:34,64,33,6,85.8,Not Returned,Online,514.8,26-35,South,Accessories
3094,1/1/2021 2:11,74,30,7,32.46,Not Returned,In-Store,227.22,26-35,West,Clothing
3095,2/1/2021 9:59,8,29,1,99.51,Not Returned,Online,99.51,NA,West,Foot wear
3098,2/1/2021 22:35,15,24,5,59.92,Not Returned,In-Store,299.6,46-55,West,Accessories
3099,9/1/2021 11:19,94,23,3,97.19,Not Returned,Online,291.57,36-45,West,Clothing
3100,9/1/2021 0:51,54,47,7,72.63,Not Returned,Online,508.41,56+,East,Foot wear
3101,2/1/2021 4:13,18,4,3,74.99,Not Returned,In-Store,224.97,56+,East,Clothing
3102,7/1/2021 2:31,34,49,2,83.37,Not Returned,Online,166.74,18-25,North,Foot wear
3103,3/1/2021 3:00,88,34,5,37.11,Not Returned,In-Store,185.55,18-25,North,Foot wear
3104,2/1/2021 3:45,25,40,5,74.4,Not Returned,In-Store,372,18-25,East,Accessories
3107,10/1/2021 11:46,24,41,6,53.12,Not Returned,Online,318.72,18-25,South,Accessories
3108,4/1/2021 12:37,52,46,5,70.59,Not Returned,In-Store,352.95,46-55,East,Clothing
3109,3/1/2021 13:00,84,13,1,30.82,Not Returned,Online,30.82,56+,West,Foot wear
3110,1/1/2021 12:38,50,14,2,62.7,Not Returned,In-Store,125.4,46-55,South,Clothing
3111,9/1/2021 5:19,15,46,2,84.78,Not Returned,Online,169.56,46-55,West,Clothing
3112,10/1/2021 11:49,33,38,2,99.62,Not Returned,Online,199.24,46-55,East,Foot wear
3114,5/1/2021 9:03,15,30,3,48.6,Not Returned,In-Store,145.8,46-55,West,Clothing
3115,9/1/2021 19:27,16,40,4,72.57,Not Returned,In-Store,290.28,26-35,West,Accessories
3117,3/1/2021 22:49,25,22,3,51.66,Not Returned,Online,154.98,18-25,East,Clothing
3118,2/1/2021 10:39,76,38,2,57.19,Not Returned,Online,114.38,26-35,West,Foot wear
